longitude,latitude,cnt
-73.936,40.853,"2	"
-73.936,40.854,"1	"
-73.936,40.856,"1	"
-73.936,40.857,"1	"
-73.936,40.861,"1	"
-73.937,40.664,"1	"
-73.937,40.669,"2	"
-73.937,40.671,"2	"
-73.937,40.68,"4	"
-73.937,40.69,"1	"
-73.937,40.691,"2	"
-73.937,40.693,"4	"
-73.937,40.695,"1	"
-73.937,40.697,"1	"
-73.937,40.698,"12	"
-73.937,40.702,"11	"
-73.937,40.703,"1	"
-73.937,40.704,"1	"
-73.937,40.706,"2	"
-73.937,40.709,"1	"
-73.937,40.71,"1	"
-73.937,40.711,"1	"
-73.937,40.715,"1	"
-73.937,40.724,"1	"
-73.937,40.735,"2	"
-73.937,40.738,"3	"
-73.937,40.743,"1	"
-73.937,40.745,"14	"
-73.937,40.748,"2	"
-73.937,40.749,"42	"
-73.937,40.75,"8	"
-73.937,40.751,"5	"
-73.937,40.753,"7	"
-73.937,40.754,"10	"
-73.937,40.755,"32	"
-73.937,40.758,"63	"
-73.937,40.759,"5	"
-73.937,40.76,"38	"
-73.937,40.762,"1	"
-73.937,40.792,"3	"
-73.937,40.793,"2	"
-73.937,40.794,"4	"
-73.937,40.796,"5	"
-73.937,40.797,"17	"
-73.937,40.798,"96	"
-73.937,40.799,"41	"
-73.937,40.801,"1	"
-73.937,40.802,"14	"
-73.937,40.803,"2	"
-73.937,40.804,"74	"
-73.937,40.805,"43	"
-73.937,40.806,"3	"
-73.937,40.807,"2	"
-73.937,40.808,"2	"
-73.937,40.81,"1	"
-73.937,40.811,"4	"
-73.937,40.812,"1	"
-73.937,40.813,"22	"
-73.937,40.814,"30	"
-73.937,40.815,"3	"
-73.937,40.816,"5	"
-73.937,40.819,"3	"
-73.937,40.82,"19	"
-73.937,40.821,"6	"
-73.937,40.824,"12	"
-73.937,40.825,"2	"
-73.937,40.827,"2	"
-73.937,40.83,"1	"
-73.937,40.839,"1	"
-73.937,40.842,"1	"
-73.937,40.845,"1	"
-73.937,40.848,"1	"
-73.937,40.849,"13	"
-73.937,40.85,"1	"
-73.937,40.851,"4	"
-73.937,40.853,"2	"
-73.937,40.855,"8	"
-73.937,40.857,"1	"
-73.938,40.596,"1	"
-73.938,40.669,"1	"
-73.938,40.68,"6	"
-73.938,40.682,"3	"
-73.938,40.684,"1	"
-73.938,40.693,"1	"
-73.938,40.696,"3	"
-73.938,40.697,"4	"
-73.938,40.698,"4	"
-73.938,40.701,"1	"
-73.938,40.703,"2	"
-73.938,40.704,"4	"
-73.938,40.706,"3	"
-73.938,40.707,"2	"
-73.938,40.709,"3	"
-73.938,40.711,"1	"
-73.938,40.712,"1	"
-73.938,40.713,"1	"
-73.938,40.714,"1	"
-73.938,40.721,"2	"
-73.938,40.724,"1	"
-73.938,40.725,"1	"
-73.938,40.734,"3	"
-73.938,40.737,"1	"
-73.938,40.738,"2	"
-73.938,40.74,"1	"
-73.938,40.741,"2	"
-73.938,40.743,"1	"
-73.938,40.745,"3	"
-73.938,40.749,"37	"
-73.938,40.75,"12	"
-73.938,40.752,"5	"
-73.938,40.753,"11	"
-73.938,40.754,"12	"
-73.938,40.757,"8	"
-73.938,40.758,"120	"
-73.938,40.759,"11	"
-73.938,40.761,"2	"
-73.938,40.762,"1	"
-73.938,40.765,"1	"
-73.938,40.77,"1	"
-73.938,40.789,"2	"
-73.938,40.792,"12	"
-73.938,40.793,"10	"
-73.938,40.794,"1	"
-73.938,40.796,"51	"
-73.938,40.797,"157	"
-73.938,40.798,"3	"
-73.938,40.799,"1	"
-73.938,40.8,"7	"
-73.938,40.801,"9	"
-73.938,40.802,"1	"
-73.938,40.803,"24	"
-73.938,40.804,"108	"
-73.938,40.805,"50	"
-73.938,40.806,"12	"
-73.938,40.807,"4	"
-73.938,40.81,"1	"
-73.938,40.812,"22	"
-73.938,40.813,"50	"
-73.938,40.815,"1	"
-73.938,40.816,"4	"
-73.938,40.818,"14	"
-73.938,40.819,"6	"
-73.938,40.821,"3	"
-73.938,40.823,"13	"
-73.938,40.824,"3	"
-73.938,40.825,"1	"
-73.938,40.827,"1	"
-73.938,40.828,"3	"
-73.938,40.829,"1	"
-73.938,40.838,"2	"
-73.938,40.841,"1	"
-73.938,40.843,"1	"
-73.938,40.845,"1	"
-73.938,40.846,"6	"
-73.938,40.847,"11	"
-73.938,40.848,"30	"
-73.938,40.849,"2	"
-73.938,40.85,"1	"
-73.938,40.851,"29	"
-73.938,40.852,"3	"
-73.938,40.853,"3	"
-73.938,40.855,"1	"
-73.939,40.662,"1	"
-73.939,40.669,"2	"
-73.939,40.671,"1	"
-73.939,40.673,"1	"
-73.939,40.675,"2	"
-73.939,40.677,"1	"
-73.939,40.68,"1	"
-73.939,40.683,"1	"
-73.939,40.688,"2	"
-73.939,40.694,"1	"
-73.939,40.696,"1	"
-73.939,40.699,"4	"
-73.939,40.702,"1	"
-73.939,40.704,"3	"
-73.939,40.705,"6	"
-73.939,40.706,"1	"
-73.939,40.712,"4	"
-73.939,40.713,"1	"
-73.939,40.714,"2	"
-73.939,40.715,"2	"
-73.939,40.719,"1	"
-73.939,40.722,"1	"
-73.939,40.723,"5	"
-73.939,40.724,"1	"
-73.939,40.726,"1	"
-73.939,40.738,"1	"
-73.939,40.739,"1	"
-73.939,40.741,"1	"
-73.939,40.746,"2	"
-73.939,40.748,"8	"
-73.939,40.749,"3	"
-73.939,40.75,"35	"
-73.939,40.751,"7	"
-73.939,40.752,"65	"
-73.939,40.753,"15	"
-73.939,40.756,"1	"
-73.939,40.757,"6	"
-73.939,40.758,"11	"
-73.939,40.759,"1	"
-73.939,40.761,"2	"
-73.939,40.766,"2	"
-73.939,40.768,"1	"
-73.939,40.786,"2	"
-73.939,40.788,"1	"
-73.939,40.79,"4	"
-73.939,40.791,"29	"
-73.939,40.792,"7	"
-73.939,40.793,"2	"
-73.939,40.794,"7	"
-73.939,40.795,"37	"
-73.939,40.796,"26	"
-73.939,40.797,"11	"
-73.939,40.798,"3	"
-73.939,40.799,"8	"
-73.939,40.8,"6	"
-73.939,40.802,"74	"
-73.939,40.803,"10	"
-73.939,40.804,"1	"
-73.939,40.805,"178	"
-73.939,40.806,"14	"
-73.939,40.808,"5	"
-73.939,40.809,"1	"
-73.939,40.81,"11	"
-73.939,40.811,"47	"
-73.939,40.812,"4	"
-73.939,40.813,"4	"
-73.939,40.815,"2	"
-73.939,40.816,"6	"
-73.939,40.817,"22	"
-73.939,40.818,"1	"
-73.939,40.82,"1	"
-73.939,40.821,"3	"
-73.939,40.822,"16	"
-73.939,40.823,"1	"
-73.939,40.826,"2	"
-73.939,40.827,"5	"
-73.939,40.83,"1	"
-73.939,40.837,"6	"
-73.939,40.84,"2	"
-73.939,40.841,"2	"
-73.939,40.842,"23	"
-73.939,40.843,"17	"
-73.939,40.844,"16	"
-73.939,40.845,"6	"
-73.939,40.846,"3	"
-73.939,40.848,"9	"
-73.939,40.849,"5	"
-73.939,40.85,"9	"
-73.939,40.851,"11	"
-73.939,40.853,"1	"
-73.939,40.854,"1	"
-73.94,40.617,"1	"
-73.94,40.626,"1	"
-73.94,40.659,"2	"
-73.94,40.666,"1	"
-73.94,40.669,"1	"
-73.94,40.673,"1	"
-73.94,40.675,"1	"
-73.94,40.68,"1	"
-73.94,40.681,"1	"
-73.94,40.683,"1	"
-73.94,40.685,"1	"
-73.94,40.687,"1	"
-73.94,40.691,"2	"
-73.94,40.693,"1	"
-73.94,40.695,"1	"
-73.94,40.699,"1	"
-73.94,40.7,"4	"
-73.94,40.704,"1	"
-73.94,40.706,"1	"
-73.94,40.707,"20	"
-73.94,40.708,"60	"
-73.94,40.709,"18	"
-73.94,40.71,"10	"
-73.94,40.711,"3	"
-73.94,40.712,"3	"
-73.94,40.714,"2	"
-73.94,40.715,"1	"
-73.94,40.716,"1	"
-73.94,40.717,"1	"
-73.94,40.719,"3	"
-73.94,40.722,"1	"
-73.94,40.723,"4	"
-73.94,40.726,"3	"
-73.94,40.739,"2	"
-73.94,40.746,"2	"
-73.94,40.747,"3	"
-73.94,40.748,"13	"
-73.94,40.749,"1	"
-73.94,40.75,"43	"
-73.94,40.751,"336	"
-73.94,40.752,"53	"
-73.94,40.753,"11	"
-73.94,40.754,"3	"
-73.94,40.755,"1	"
-73.94,40.756,"4	"
-73.94,40.757,"8	"
-73.94,40.758,"1	"
-73.94,40.761,"2	"
-73.94,40.765,"3	"
-73.94,40.766,"2	"
-73.94,40.785,"1	"
-73.94,40.786,"5	"
-73.94,40.789,"12	"
-73.94,40.79,"26	"
-73.94,40.792,"6	"
-73.94,40.793,"29	"
-73.94,40.794,"151	"
-73.94,40.795,"15	"
-73.94,40.797,"5	"
-73.94,40.798,"39	"
-73.94,40.799,"5	"
-73.94,40.8,"14	"
-73.94,40.801,"36	"
-73.94,40.802,"3	"
-73.94,40.803,"3	"
-73.94,40.804,"6	"
-73.94,40.805,"16	"
-73.94,40.806,"17	"
-73.94,40.807,"2	"
-73.94,40.809,"11	"
-73.94,40.81,"16	"
-73.94,40.811,"2	"
-73.94,40.813,"1	"
-73.94,40.814,"8	"
-73.94,40.815,"25	"
-73.94,40.816,"16	"
-73.94,40.817,"1	"
-73.94,40.819,"1	"
-73.94,40.82,"4	"
-73.94,40.821,"10	"
-73.94,40.822,"2	"
-73.94,40.825,"9	"
-73.94,40.826,"12	"
-73.94,40.828,"3	"
-73.94,40.83,"2	"
-73.94,40.834,"2	"
-73.94,40.835,"6	"
-73.94,40.836,"1	"
-73.94,40.837,"1	"
-73.94,40.84,"9	"
-73.94,40.841,"78	"
-73.94,40.842,"4	"
-73.94,40.845,"1	"
-73.94,40.846,"4	"
-73.94,40.847,"2	"
-73.94,40.848,"14	"
-73.94,40.849,"1	"
-73.94,40.851,"11	"
-73.941,40.669,"2	"
-73.941,40.675,"1	"
-73.941,40.677,"1	"
-73.941,40.678,"1	"
-73.941,40.68,"4	"
-73.941,40.683,"1	"
-73.941,40.684,"5	"
-73.941,40.69,"1	"
-73.941,40.693,"1	"
-73.941,40.696,"3	"
-73.941,40.699,"1	"
-73.941,40.7,"6	"
-73.941,40.701,"3	"
-73.941,40.702,"1	"
-73.941,40.704,"1	"
-73.941,40.705,"2	"
-73.941,40.707,"2	"
-73.941,40.708,"3	"
-73.941,40.709,"2	"
-73.941,40.712,"51	"
-73.941,40.713,"7	"
-73.941,40.715,"3	"
-73.941,40.716,"2	"
-73.941,40.717,"1	"
-73.941,40.718,"2	"
-73.941,40.719,"3	"
-73.941,40.72,"2	"
-73.941,40.721,"3	"
-73.941,40.722,"17	"
-73.941,40.723,"2	"
-73.941,40.725,"1	"
-73.941,40.726,"1	"
-73.941,40.739,"6	"
-73.941,40.744,"1	"
-73.941,40.746,"1	"
-73.941,40.747,"1	"
-73.941,40.748,"9	"
-73.941,40.749,"1	"
-73.941,40.751,"19	"
-73.941,40.752,"1	"
-73.941,40.753,"1	"
-73.941,40.755,"27	"
-73.941,40.756,"11	"
-73.941,40.762,"3	"
-73.941,40.777,"1	"
-73.941,40.779,"2	"
-73.941,40.785,"1	"
-73.941,40.788,"25	"
-73.941,40.789,"25	"
-73.941,40.79,"4	"
-73.941,40.792,"114	"
-73.941,40.793,"200	"
-73.941,40.794,"10	"
-73.941,40.796,"4	"
-73.941,40.797,"5	"
-73.941,40.798,"15	"
-73.941,40.799,"57	"
-73.941,40.8,"27	"
-73.941,40.801,"2	"
-73.941,40.802,"2	"
-73.941,40.803,"7	"
-73.941,40.805,"7	"
-73.941,40.806,"15	"
-73.941,40.807,"1	"
-73.941,40.808,"26	"
-73.941,40.809,"5	"
-73.941,40.811,"1	"
-73.941,40.812,"2	"
-73.941,40.813,"7	"
-73.941,40.814,"53	"
-73.941,40.815,"3	"
-73.941,40.817,"2	"
-73.941,40.818,"2	"
-73.941,40.819,"19	"
-73.941,40.82,"5	"
-73.941,40.823,"7	"
-73.941,40.824,"10	"
-73.941,40.825,"6	"
-73.941,40.828,"1	"
-73.941,40.829,"2	"
-73.941,40.83,"1	"
-73.941,40.831,"4	"
-73.941,40.834,"3	"
-73.941,40.835,"2	"
-73.941,40.839,"24	"
-73.941,40.84,"29	"
-73.941,40.841,"1	"
-73.941,40.842,"3	"
-73.941,40.843,"1	"
-73.941,40.844,"5	"
-73.941,40.845,"6	"
-73.941,40.847,"1	"
-73.941,40.848,"1	"
-73.941,40.85,"1	"
-73.941,40.851,"5	"
-73.941,40.852,"2	"
-73.942,40.641,"1	"
-73.942,40.669,"4	"
-73.942,40.67,"1	"
-73.942,40.672,"1	"
-73.942,40.676,"1	"
-73.942,40.677,"1	"
-73.942,40.678,"1	"
-73.942,40.682,"1	"
-73.942,40.683,"1	"
-73.942,40.685,"1	"
-73.942,40.686,"1	"
-73.942,40.688,"1	"
-73.942,40.689,"1	"
-73.942,40.7,"4	"
-73.942,40.701,"20	"
-73.942,40.708,"2	"
-73.942,40.709,"2	"
-73.942,40.711,"1	"
-73.942,40.712,"14	"
-73.942,40.713,"4	"
-73.942,40.714,"4	"
-73.942,40.715,"12	"
-73.942,40.716,"3	"
-73.942,40.718,"1	"
-73.942,40.719,"1	"
-73.942,40.721,"4	"
-73.942,40.722,"6	"
-73.942,40.724,"1	"
-73.942,40.726,"4	"
-73.942,40.727,"1	"
-73.942,40.739,"1	"
-73.942,40.74,"2	"
-73.942,40.746,"3	"
-73.942,40.747,"14	"
-73.942,40.748,"1	"
-73.942,40.749,"4	"
-73.942,40.75,"4	"
-73.942,40.751,"8	"
-73.942,40.752,"5	"
-73.942,40.754,"138	"
-73.942,40.755,"22	"
-73.942,40.762,"1	"
-73.942,40.777,"1	"
-73.942,40.784,"1	"
-73.942,40.785,"2	"
-73.942,40.786,"36	"
-73.942,40.787,"50	"
-73.942,40.788,"8	"
-73.942,40.789,"3	"
-73.942,40.79,"3	"
-73.942,40.791,"82	"
-73.942,40.792,"58	"
-73.942,40.793,"4	"
-73.942,40.794,"2	"
-73.942,40.795,"28	"
-73.942,40.796,"7	"
-73.942,40.797,"3	"
-73.942,40.798,"74	"
-73.942,40.799,"72	"
-73.942,40.8,"2	"
-73.942,40.801,"5	"
-73.942,40.802,"1	"
-73.942,40.804,"1	"
-73.942,40.806,"26	"
-73.942,40.807,"26	"
-73.942,40.808,"3	"
-73.942,40.81,"2	"
-73.942,40.811,"1	"
-73.942,40.812,"20	"
-73.942,40.813,"25	"
-73.942,40.814,"1	"
-73.942,40.815,"1	"
-73.942,40.817,"6	"
-73.942,40.818,"18	"
-73.942,40.819,"3	"
-73.942,40.82,"2	"
-73.942,40.822,"11	"
-73.942,40.823,"34	"
-73.942,40.824,"2	"
-73.942,40.828,"2	"
-73.942,40.829,"1	"
-73.942,40.83,"2	"
-73.942,40.831,"5	"
-73.942,40.832,"3	"
-73.942,40.833,"6	"
-73.942,40.834,"2	"
-73.942,40.835,"2	"
-73.942,40.837,"3	"
-73.942,40.838,"43	"
-73.942,40.839,"7	"
-73.942,40.84,"3	"
-73.942,40.841,"12	"
-73.942,40.842,"24	"
-73.942,40.843,"2	"
-73.942,40.844,"1	"
-73.942,40.845,"1	"
-73.942,40.846,"1	"
-73.942,40.85,"2	"
-73.942,40.851,"1	"
-73.943,40.67,"1	"
-73.943,40.676,"2	"
-73.943,40.68,"2	"
-73.943,40.683,"1	"
-73.943,40.686,"1	"
-73.943,40.688,"2	"
-73.943,40.691,"2	"
-73.943,40.692,"8	"
-73.943,40.693,"1	"
-73.943,40.695,"3	"
-73.943,40.696,"5	"
-73.943,40.701,"7	"
-73.943,40.702,"2	"
-73.943,40.704,"4	"
-73.943,40.705,"1	"
-73.943,40.706,"4	"
-73.943,40.707,"10	"
-73.943,40.708,"16	"
-73.943,40.709,"4	"
-73.943,40.712,"8	"
-73.943,40.714,"1	"
-73.943,40.715,"21	"
-73.943,40.716,"1	"
-73.943,40.717,"2	"
-73.943,40.718,"3	"
-73.943,40.719,"2	"
-73.943,40.72,"2	"
-73.943,40.721,"5	"
-73.943,40.725,"1	"
-73.943,40.726,"3	"
-73.943,40.733,"1	"
-73.943,40.74,"5	"
-73.943,40.741,"1	"
-73.943,40.743,"1	"
-73.943,40.747,"29	"
-73.943,40.748,"4	"
-73.943,40.749,"4	"
-73.943,40.75,"34	"
-73.943,40.751,"9	"
-73.943,40.752,"8	"
-73.943,40.753,"21	"
-73.943,40.754,"51	"
-73.943,40.762,"2	"
-73.943,40.769,"2	"
-73.943,40.774,"1	"
-73.943,40.775,"1	"
-73.943,40.776,"4	"
-73.943,40.777,"80	"
-73.943,40.778,"18	"
-73.943,40.779,"1	"
-73.943,40.784,"1	"
-73.943,40.785,"6	"
-73.943,40.786,"51	"
-73.943,40.787,"8	"
-73.943,40.788,"1	"
-73.943,40.789,"55	"
-73.943,40.79,"192	"
-73.943,40.791,"41	"
-73.943,40.793,"4	"
-73.943,40.794,"39	"
-73.943,40.795,"2	"
-73.943,40.796,"18	"
-73.943,40.797,"29	"
-73.943,40.799,"20	"
-73.943,40.8,"6	"
-73.943,40.801,"1	"
-73.943,40.802,"9	"
-73.943,40.803,"2	"
-73.943,40.806,"13	"
-73.943,40.807,"6	"
-73.943,40.809,"4	"
-73.943,40.81,"7	"
-73.943,40.811,"34	"
-73.943,40.812,"14	"
-73.943,40.813,"2	"
-73.943,40.815,"2	"
-73.943,40.816,"19	"
-73.943,40.817,"7	"
-73.943,40.82,"1	"
-73.943,40.821,"5	"
-73.943,40.822,"4	"
-73.943,40.823,"6	"
-73.943,40.824,"2	"
-73.943,40.825,"3	"
-73.943,40.826,"2	"
-73.943,40.827,"5	"
-73.943,40.829,"1	"
-73.943,40.831,"2	"
-73.943,40.832,"3	"
-73.943,40.834,"1	"
-73.943,40.836,"10	"
-73.943,40.837,"22	"
-73.943,40.838,"2	"
-73.943,40.84,"10	"
-73.943,40.841,"30	"
-73.943,40.842,"6	"
-73.943,40.846,"1	"
-73.943,40.848,"2	"
-73.944,40.662,"2	"
-73.944,40.674,"2	"
-73.944,40.675,"1	"
-73.944,40.676,"1	"
-73.944,40.68,"5	"
-73.944,40.683,"3	"
-73.944,40.685,"4	"
-73.944,40.688,"1	"
-73.944,40.691,"1	"
-73.944,40.692,"1	"
-73.944,40.695,"1	"
-73.944,40.696,"1	"
-73.944,40.698,"2	"
-73.944,40.7,"1	"
-73.944,40.702,"11	"
-73.944,40.703,"1	"
-73.944,40.704,"1	"
-73.944,40.707,"1	"
-73.944,40.709,"2	"
-73.944,40.71,"2	"
-73.944,40.711,"2	"
-73.944,40.712,"42	"
-73.944,40.713,"6	"
-73.944,40.714,"16	"
-73.944,40.715,"40	"
-73.944,40.72,"10	"
-73.944,40.721,"2	"
-73.944,40.722,"1	"
-73.944,40.724,"1	"
-73.944,40.727,"2	"
-73.944,40.728,"1	"
-73.944,40.732,"2	"
-73.944,40.74,"2	"
-73.944,40.741,"2	"
-73.944,40.742,"1	"
-73.944,40.746,"7	"
-73.944,40.747,"22	"
-73.944,40.748,"5	"
-73.944,40.749,"1	"
-73.944,40.75,"7	"
-73.944,40.751,"5	"
-73.944,40.752,"18	"
-73.944,40.753,"16	"
-73.944,40.763,"1	"
-73.944,40.774,"1	"
-73.944,40.775,"7	"
-73.944,40.776,"175	"
-73.944,40.777,"75	"
-73.944,40.778,"47	"
-73.944,40.779,"25	"
-73.944,40.78,"116	"
-73.944,40.781,"24	"
-73.944,40.782,"2	"
-73.944,40.783,"15	"
-73.944,40.784,"20	"
-73.944,40.785,"5	"
-73.944,40.786,"1	"
-73.944,40.787,"2	"
-73.944,40.788,"110	"
-73.944,40.789,"94	"
-73.944,40.79,"2	"
-73.944,40.791,"7	"
-73.944,40.792,"25	"
-73.944,40.793,"10	"
-73.944,40.794,"6	"
-73.944,40.795,"77	"
-73.944,40.796,"53	"
-73.944,40.798,"2	"
-73.944,40.799,"11	"
-73.944,40.8,"11	"
-73.944,40.801,"15	"
-73.944,40.802,"11	"
-73.944,40.806,"7	"
-73.944,40.807,"8	"
-73.944,40.809,"3	"
-73.944,40.81,"47	"
-73.944,40.811,"2	"
-73.944,40.812,"2	"
-73.944,40.813,"2	"
-73.944,40.814,"10	"
-73.944,40.815,"29	"
-73.944,40.816,"9	"
-73.944,40.817,"1	"
-73.944,40.819,"5	"
-73.944,40.82,"16	"
-73.944,40.821,"2	"
-73.944,40.823,"1	"
-73.944,40.824,"12	"
-73.944,40.825,"6	"
-73.944,40.826,"7	"
-73.944,40.83,"5	"
-73.944,40.832,"2	"
-73.944,40.835,"46	"
-73.944,40.836,"29	"
-73.944,40.837,"4	"
-73.944,40.838,"1	"
-73.944,40.84,"1	"
-73.944,40.841,"1	"
-73.944,40.845,"1	"
-73.945,40.64,"1	"
-73.945,40.649,"1	"
-73.945,40.664,"1	"
-73.945,40.669,"1	"
-73.945,40.67,"2	"
-73.945,40.675,"1	"
-73.945,40.676,"1	"
-73.945,40.677,"1	"
-73.945,40.678,"4	"
-73.945,40.68,"2	"
-73.945,40.681,"1	"
-73.945,40.684,"3	"
-73.945,40.689,"1	"
-73.945,40.69,"1	"
-73.945,40.693,"1	"
-73.945,40.694,"2	"
-73.945,40.7,"1	"
-73.945,40.703,"4	"
-73.945,40.705,"2	"
-73.945,40.706,"1	"
-73.945,40.708,"3	"
-73.945,40.709,"2	"
-73.945,40.711,"5	"
-73.945,40.712,"17	"
-73.945,40.714,"7	"
-73.945,40.715,"18	"
-73.945,40.717,"4	"
-73.945,40.718,"5	"
-73.945,40.719,"13	"
-73.945,40.72,"4	"
-73.945,40.721,"4	"
-73.945,40.722,"1	"
-73.945,40.723,"2	"
-73.945,40.725,"2	"
-73.945,40.726,"3	"
-73.945,40.727,"1	"
-73.945,40.728,"2	"
-73.945,40.732,"1	"
-73.945,40.741,"6	"
-73.945,40.745,"1	"
-73.945,40.746,"17	"
-73.945,40.747,"2	"
-73.945,40.748,"11	"
-73.945,40.75,"1	"
-73.945,40.751,"21	"
-73.945,40.752,"8	"
-73.945,40.753,"2	"
-73.945,40.76,"1	"
-73.945,40.773,"8	"
-73.945,40.774,"191	"
-73.945,40.775,"197	"
-73.945,40.776,"8	"
-73.945,40.777,"18	"
-73.945,40.778,"132	"
-73.945,40.779,"640	"
-73.945,40.78,"233	"
-73.945,40.781,"11	"
-73.945,40.782,"24	"
-73.945,40.783,"108	"
-73.945,40.784,"15	"
-73.945,40.785,"1	"
-73.945,40.786,"5	"
-73.945,40.787,"175	"
-73.945,40.788,"51	"
-73.945,40.79,"3	"
-73.945,40.791,"28	"
-73.945,40.792,"16	"
-73.945,40.793,"6	"
-73.945,40.794,"77	"
-73.945,40.795,"43	"
-73.945,40.796,"5	"
-73.945,40.797,"3	"
-73.945,40.799,"2	"
-73.945,40.8,"16	"
-73.945,40.802,"25	"
-73.945,40.803,"81	"
-73.945,40.804,"4	"
-73.945,40.805,"7	"
-73.945,40.806,"9	"
-73.945,40.807,"4	"
-73.945,40.808,"98	"
-73.945,40.809,"31	"
-73.945,40.811,"1	"
-73.945,40.813,"19	"
-73.945,40.814,"24	"
-73.945,40.816,"2	"
-73.945,40.818,"7	"
-73.945,40.819,"17	"
-73.945,40.82,"1	"
-73.945,40.821,"2	"
-73.945,40.823,"2	"
-73.945,40.824,"29	"
-73.945,40.826,"1	"
-73.945,40.828,"3	"
-73.945,40.829,"8	"
-73.945,40.83,"2	"
-73.945,40.834,"73	"
-73.945,40.835,"28	"
-73.945,40.836,"1	"
-73.945,40.838,"1	"
-73.945,40.839,"2	"
-73.945,40.841,"2	"
-73.946,40.584,"1	"
-73.946,40.632,"1	"
-73.946,40.651,"1	"
-73.946,40.67,"1	"
-73.946,40.671,"1	"
-73.946,40.673,"1	"
-73.946,40.674,"2	"
-73.946,40.677,"1	"
-73.946,40.678,"1	"
-73.946,40.681,"1	"
-73.946,40.687,"1	"
-73.946,40.692,"2	"
-73.946,40.693,"1	"
-73.946,40.695,"2	"
-73.946,40.703,"2	"
-73.946,40.705,"1	"
-73.946,40.706,"1	"
-73.946,40.707,"1	"
-73.946,40.711,"18	"
-73.946,40.712,"20	"
-73.946,40.714,"14	"
-73.946,40.715,"5	"
-73.946,40.717,"3	"
-73.946,40.719,"2	"
-73.946,40.72,"1	"
-73.946,40.721,"5	"
-73.946,40.722,"5	"
-73.946,40.723,"3	"
-73.946,40.724,"2	"
-73.946,40.725,"3	"
-73.946,40.726,"2	"
-73.946,40.741,"5	"
-73.946,40.742,"1	"
-73.946,40.745,"2	"
-73.946,40.746,"22	"
-73.946,40.748,"7	"
-73.946,40.749,"1	"
-73.946,40.75,"14	"
-73.946,40.751,"11	"
-73.946,40.752,"7	"
-73.946,40.753,"5	"
-73.946,40.758,"2	"
-73.946,40.763,"1	"
-73.946,40.764,"1	"
-73.946,40.771,"1	"
-73.946,40.772,"43	"
-73.946,40.773,"664	"
-73.946,40.774,"367	"
-73.946,40.775,"110	"
-73.946,40.776,"104	"
-73.946,40.777,"373	"
-73.946,40.778,"424	"
-73.946,40.779,"37	"
-73.946,40.78,"149	"
-73.946,40.781,"306	"
-73.946,40.782,"125	"
-73.946,40.783,"12	"
-73.946,40.784,"25	"
-73.946,40.785,"24	"
-73.946,40.786,"88	"
-73.946,40.787,"8	"
-73.946,40.789,"17	"
-73.946,40.79,"31	"
-73.946,40.791,"2	"
-73.946,40.792,"52	"
-73.946,40.793,"30	"
-73.946,40.794,"1	"
-73.946,40.795,"2	"
-73.946,40.796,"7	"
-73.946,40.797,"1	"
-73.946,40.798,"6	"
-73.946,40.799,"1	"
-73.946,40.8,"5	"
-73.946,40.801,"41	"
-73.946,40.802,"30	"
-73.946,40.804,"23	"
-73.946,40.805,"3	"
-73.946,40.806,"1	"
-73.946,40.807,"29	"
-73.946,40.808,"50	"
-73.946,40.809,"1	"
-73.946,40.81,"2	"
-73.946,40.812,"2	"
-73.946,40.813,"10	"
-73.946,40.815,"1	"
-73.946,40.816,"1	"
-73.946,40.817,"9	"
-73.946,40.818,"8	"
-73.946,40.819,"3	"
-73.946,40.821,"8	"
-73.946,40.822,"4	"
-73.946,40.823,"1	"
-73.946,40.825,"7	"
-73.946,40.827,"3	"
-73.946,40.828,"13	"
-73.946,40.829,"1	"
-73.946,40.833,"11	"
-73.946,40.835,"3	"
-73.946,40.836,"1	"
-73.946,40.838,"1	"
-73.946,40.839,"1	"
-73.946,40.843,"1	"
-73.947,40.63,"1	"
-73.947,40.632,"3	"
-73.947,40.633,"1	"
-73.947,40.645,"1	"
-73.947,40.653,"1	"
-73.947,40.658,"1	"
-73.947,40.671,"2	"
-73.947,40.675,"1	"
-73.947,40.676,"2	"
-73.947,40.677,"3	"
-73.947,40.678,"3	"
-73.947,40.681,"1	"
-73.947,40.682,"2	"
-73.947,40.683,"2	"
-73.947,40.684,"1	"
-73.947,40.687,"3	"
-73.947,40.688,"1	"
-73.947,40.692,"1	"
-73.947,40.696,"2	"
-73.947,40.699,"1	"
-73.947,40.703,"1	"
-73.947,40.704,"7	"
-73.947,40.707,"1	"
-73.947,40.709,"1	"
-73.947,40.711,"58	"
-73.947,40.712,"3	"
-73.947,40.714,"6	"
-73.947,40.717,"1	"
-73.947,40.718,"6	"
-73.947,40.719,"4	"
-73.947,40.72,"1	"
-73.947,40.721,"1	"
-73.947,40.722,"2	"
-73.947,40.723,"13	"
-73.947,40.725,"8	"
-73.947,40.727,"1	"
-73.947,40.74,"1	"
-73.947,40.741,"1	"
-73.947,40.745,"40	"
-73.947,40.746,"3	"
-73.947,40.748,"36	"
-73.947,40.749,"15	"
-73.947,40.75,"6	"
-73.947,40.753,"4	"
-73.947,40.754,"8	"
-73.947,40.756,"1	"
-73.947,40.764,"3	"
-73.947,40.765,"11	"
-73.947,40.766,"2	"
-73.947,40.767,"1	"
-73.947,40.771,"40	"
-73.947,40.772,"488	"
